T,beta,alpha,threshold,surrogate,learn_threshold,aggregator,attack,f,gamma,seed,nb_steps,eval_delta,lr,n_eval_points,final_test_accuracy,max_test_accuracy,run_dir
25,0.95,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,42,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,43,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,44,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,45,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,46,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,42,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,43,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,44,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,45,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,46,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,42,500,50,0.1,11,0.8843,0.9483,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,43,500,50,0.1,11,0.8389,0.876,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,44,500,50,0.1,11,0.8801,0.8878,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,45,500,50,0.1,11,0.881,0.881,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,46,500,50,0.1,11,0.8871,0.9411,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,42,500,50,0.1,11,0.7862,0.9144,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,43,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,44,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,45,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,Optimal_InnerProductManipulation,4,0.33,46,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,42,500,50,0.1,11,0.4921,0.4921,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,43,500,50,0.1,11,0.4962,0.4962,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,44,500,50,0.1,11,0.4803,0.5134,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,45,500,50,0.1,11,0.48,0.48,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,46,500,50,0.1,11,0.469,0.4691,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,42,500,50,0.1,11,0.4939,0.4939,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,43,500,50,0.1,11,0.4818,0.4906,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,44,500,50,0.1,11,0.5528,0.5528,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,45,500,50,0.1,11,0.468,0.5218,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,46,500,50,0.1,11,0.5114,0.5114,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,42,500,50,0.1,11,0.5106,0.5465,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,43,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,44,500,50,0.1,11,0.5814,0.6061,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,45,500,50,0.1,11,0.5322,0.6214,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,46,500,50,0.1,11,0.592,0.592,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,42,500,50,0.1,11,0.622,0.622,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,43,500,50,0.1,11,0.0958,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,44,500,50,0.1,11,0.4456,0.4456,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,45,500,50,0.1,11,0.1212,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,46,500,50,0.1,11,0.4,0.5957,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,42,500,50,0.1,11,0.5517,0.6657,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,43,500,50,0.1,11,0.098,0.1812,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,44,500,50,0.1,11,0.0982,0.1812,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,45,500,50,0.1,11,0.098,0.1887,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,46,500,50,0.1,11,0.5881,0.6962,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,42,500,50,0.1,11,0.5202,0.6975,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,43,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,44,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,45,500,50,0.1,11,0.098,0.3808,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,4,0.33,46,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,4,0.33,42,500,50,0.1,11,0.1481,0.1481,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,4,0.33,43,500,50,0.1,11,0.1146,0.1268,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,4,0.33,44,500,50,0.1,11,0.1526,0.1526,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,4,0.33,45,500,50,0.1,11,0.1724,0.1724,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,4,0.33,46,500,50,0.1,11,0.1848,0.1848,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,4,0.33,42,500,50,0.1,11,0.106,0.1625,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,4,0.33,43,500,50,0.1,11,0.1155,0.1699,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,4,0.33,44,500,50,0.1,11,0.1138,0.1676,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,4,0.33,45,500,50,0.1,11,0.1135,0.1744,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,4,0.33,46,500,50,0.1,11,0.1194,0.1625,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
